time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,3.14977703021,-1.07965722125,24.4181490938,5.99196630167,0.0446773579938,0.0,1.38844679664,-2.44402198124,5.85966454262,-0.109060773215,0.142620021352,0.0,459.67488990575333,461.5781979161381,461.2235187579556,461.93945404252725
3.840000000000003,3.23222366384,-1.23096356489,24.7675003284,5.98514632807,0.0527187453194,0.0,1.35908003353,-2.60010763858,5.78535406548,-0.124978819044,0.105165914978,0.0,427.4148033854213,424.22647692216145,425.6334643411225,424.2562835183828
3.900000000000003,3.31270042878,-1.39220263322,25.1138233407,5.97767248687,0.058838943944,0.0,1.32294004348,-2.775143099,5.75838460033,-0.123747883693,0.0947858434438,0.0,442.58663684464466,441.7403292103866,440.9542960183309,441.0417686108184
3.960000000000003,3.39086507051,-1.56426070656,25.4590624839,5.96976500555,0.0650788784369,0.0,1.28202171658,-2.96073493359,5.74908421872,-0.15715256506,0.117943437881,0.0,447.5604933082137,449.4507772860597,449.4025462609678,446.6693249344384
4.020000000000002,3.46597839021,-1.74983442976,25.8105224447,5.96021371089,0.0718875658919,0.0,1.2209884705,-3.22571398611,5.96426600762,-0.16360040481,0.10259311165,0.0,518.1196272618938,517.048466468571,519.01865533711,518.5457303100255
4.080000000000001,3.53788172449,-1.9488351029,26.1667510275,5.95077563116,0.0781233830419,0.0,1.175277939,-3.4084248968,5.90963997092,-0.147011109208,0.106476786433,0.0,437.60937692931856,437.9421927166303,438.57559305854795,439.9276374154456
4.14,3.60683914467,-2.15935877635,26.5207973004,5.94169438305,0.0845261226973,0.0,1.12275794853,-3.6097348773,5.89127083321,-0.16186680852,0.107178901232,0.0,451.22431441908594,451.29079964163543,452.4186646447023,451.19928647605906
4.199999999999998,3.672360847,-2.38279125647,26.8755230474,5.93260835612,0.0906733424299,0.0,1.06074059389,-3.83869846856,5.9318435554,-0.136115571824,0.0907676047349,0.0,473.5572269108716,472.3011792131783,470.26220773983675,472.23244066143354
4.259999999999997,3.73439575693,-2.61881686307,27.22900064,5.92422077153,0.0956064106873,0.0,1.00667491513,-4.02952098,5.85044168652,-0.148395183002,0.0536558227403,0.0,435.8668815718135,432.7585770028314,434.1297245244879,433.0790296424663
4.319999999999996,3.79293932967,-2.86708443068,27.5792462197,5.91535127064,0.0982817119466,0.0,0.944563108402,-4.24675131045,5.82368501714,-0.146709726074,0.0120017733106,0.0,455.0111617108124,451.66423255168286,453.2278505529877,453.34330171754885
4.379999999999995,3.84781268882,-3.12822246982,27.9269602422,5.90598945109,0.0988845488059,0.0,0.884551860047,-4.45856451591,5.76620637592,-0.190919151287,0.00581979964216,0.0,444.5590819253675,444.05199332864464,446.73976061653406,443.09432454863907
4.439999999999993,3.89922929429,-3.4017007713,28.2697785217,5.89473619346,0.0996366366109,0.0,0.829324532816,-4.65829139076,5.66066377925,-0.181563811174,0.0233915868685,0.0,429.3534656358051,430.8420148971453,428.2923338308599,429.0518394123421
4.499999999999992,3.94754232041,-3.68651648472,28.6041676477,5.88392963018,0.101363901934,0.0,0.780990393751,-4.83650693654,5.48566263417,-0.17735259272,0.0378391004269,0.0,404.37706012671987,405.67713291548637,404.723398400744,405.0675406120618
4.559999999999991,3.99236467942,-3.98436589736,28.9331277862,5.87311468854,0.103525643398,0.0,0.712977834354,-5.09257749909,5.47851593386,-0.18677172937,0.032138958664,0.0,463.99653137557914,463.54922522343685,465.1689691230281,464.4006485889613
4.6199999999999894,4.03361038802,-4.29572313178,29.2568121081,5.86161164923,0.106076432821,0.0,0.661716148262,-5.28695816776,5.31079884199,-0.204088676622,0.0577786120881,0.0,409.7779891103668,412.05264689694104,410.7241604827778,409.1453245835089
4.679999999999988,4.07128576637,-4.62068416386,29.5742578311,5.85004623047,0.109890458429,0.0,0.593885628026,-5.54593089232,5.26959655995,-0.176477149824,0.0731661481521,0.0,456.21990508992326,457.4499429674821,454.56909761838483,456.74092656873506
4.739999999999987,4.1045388608,-4.96247497269,29.8914323298,5.84034214804,0.114434510675,0.0,0.514237031829,-5.84770648634,5.30125709673,-0.14211875988,0.0804280725344,0.0,482.2446314032241,482.79698631610285,482.0717285393102,484.63800412974086
4.799999999999986,4.13360035041,-5.32005835339,30.2050875743,5.83227502316,0.119585544629,0.0,0.454117739641,-6.07251772077,5.15355412149,-0.122380192918,0.0949352600457,0.0,423.8755296372441,425.1271464516463,423.88612268326625,425.56160257435295
4.859999999999984,4.15900540056,-5.69118202678,30.5095963968,5.82499427174,0.125341557432,0.0,0.392301884052,-6.2990238662,4.99642290411,-0.11935542816,0.097857469739,0.0,421.63634022657453,421.8971799647745,422.1351558935984,422.38201763842477
4.919999999999983,4.18033890973,-6.07701676061,30.8065694182,5.81875634616,0.131282816148,0.0,0.318382668381,-6.56271939153,4.90190139992,-0.0837628607921,0.10125028608,0.0,445.3493411450266,445.6352393710478,444.38398120347273,447.28267825640773
4.979999999999982,4.19695910738,-6.47942377746,31.0989909141,5.81345364201,0.137360818282,0.0,0.235177188294,-6.85126438086,4.84446697517,-0.0997254204961,0.101399269727,0.0,460.5077165636073,460.5279874220609,460.96526272429037,459.6954414576816
5.0399999999999805,4.20855726316,-6.89903766434,31.3873727077,5.80787924891,0.143301027188,0.0,0.150997753839,-7.13636446419,4.76727715028,-0.0819196516699,0.0937251581995,0.0,456.5851852183855,455.98047980172237,455.0332091477961,456.44957003421354
